,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
19,68999,20241200000000.0,333581,2011-03-01,t,1.0,3.0,"['email', 'phone', 'work_email']",t,t,Hornsby,,-33.72966,151.05226,4,2.5,2.0,3.0,$115.00,1,30,1,1,30,30,1.0,30.0,,t,17,47,77,352,08/12/24,110,11,1,4.96,4.96,4.99,4.99,4.99,4.86,4.93,f,1,0,1,0,0.67
20,71866,20241200000000.0,292913,2010-11-20,f,7.0,17.0,"['email', 'phone']",t,t,Randwick,,-33.91079862,151.2512006610632,5,1.0,2.0,2.0,$330.00,3,300,3,3,300,300,3.0,300.0,,t,0,0,6,213,08/12/24,21,5,0,4.43,4.67,4.62,4.86,4.71,4.9,4.33,f,5,5,0,0,0.29
21,71867,20241200000000.0,292913,2010-11-20,f,7.0,17.0,"['email', 'phone']",t,t,Randwick,,-33.90504,151.25137,5,1.0,2.0,0.0,$306.00,2,365,2,6,365,365,2.3,365.0,,t,1,30,60,84,08/12/24,1,1,1,4.0,4.0,5.0,4.0,4.0,5.0,5.0,f,5,5,0,0,1.0
22,75702,20241200000000.0,402292,2011-02-21,t,1.0,2.0,"['email', 'phone']",t,t,Randwick,,-33.96643,151.24885,2,1.0,1.0,2.0,$156.00,4,90,4,5,90,90,4.0,90.0,,t,4,4,8,78,08/12/24,344,16,0,4.94,4.96,4.97,4.99,4.98,4.92,4.92,f,1,1,0,0,2.06
23,86853,20241200000000.0,476047,2011-03-31,f,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.894576,151.266382,4,1.0,2.0,2.0,$287.00,2,730,2,2,1125,1125,2.0,1125.0,,t,9,9,35,293,08/12/24,176,8,0,4.67,4.75,4.74,4.81,4.82,4.77,4.56,t,2,2,0,0,1.19
25,104393,20241200000000.0,543277,2011-04-28,t,3.0,9.0,"['email', 'phone']",t,t,Waverley,,-33.8886,151.27887,4,1.0,2.0,3.0,$295.00,7,365,7,7,365,365,7.0,365.0,,t,0,0,2,277,08/12/24,83,0,0,4.8,4.78,4.63,4.89,4.93,4.91,4.64,f,3,3,0,0,0.5
26,105938,20241200000000.0,549372,2011-01-05,f,1.0,1.0,"['email', 'phone']",t,t,Pittwater,,-33.64823,151.31711,4,2.0,2.0,3.0,$361.00,14,35,14,14,35,35,14.0,35.0,,t,8,34,64,244,08/12/24,21,1,0,5.0,4.85,4.92,5.0,5.0,4.92,4.92,f,1,1,0,0,0.21
27,122931,20241200000000.0,455910,2011-03-22,f,1.0,1.0,"['email', 'phone']",t,t,Leichhardt,,-33.88179,151.16055,1,1.0,1.0,2.0,$120.00,1,30,1,1,30,30,1.0,30.0,,t,20,49,79,354,08/12/24,7,0,0,4.0,3.8,3.6,5.0,5.0,4.2,3.6,f,1,0,1,0,0.04
28,1014544,20241200000000.0,1817516,2012-02-27,f,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88243,151.21281,2,1.5,1.0,1.0,$96.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,7,98,08/12/24,85,0,0,4.78,4.83,4.81,4.95,4.93,4.88,4.78,f,2,1,1,0,0.63
29,1018623,20241200000000.0,3775524,2012-06-10,t,3.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.87698447,151.22802791045012,4,2.0,2.0,2.0,$426.00,7,90,7,7,90,90,7.0,90.0,,t,21,51,81,356,08/12/24,61,3,0,4.8,4.88,4.6,4.9,4.92,4.83,4.62,f,1,1,0,0,0.44
30,1039949,20241200000000.0,5710427,2013-01-04,f,1.0,1.0,"['email', 'phone']",t,f,Waverley,,-33.89519,151.25087,2,1.0,2.0,2.0,$213.00,4,30,4,4,30,30,4.0,30.0,,t,4,6,21,261,08/12/24,14,1,0,4.86,4.92,4.54,4.92,4.85,4.92,4.75,f,1,1,0,0,0.1
31,1051820,20241200000000.0,5789401,2013-05-04,f,1.0,7.0,"['email', 'phone']",t,t,Manly,,-33.79598,151.27331,2,1.0,2.0,2.0,$450.00,7,21,5,5,21,21,5.0,21.0,,t,4,4,4,165,08/12/24,12,1,1,4.75,5.0,4.92,5.0,5.0,4.75,4.5,f,1,1,0,0,0.09
32,1051911,20241200000000.0,24721535,2014-11-12,f,76.0,101.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.64227444,151.31101765330573,7,2.0,3.0,5.0,$657.00,3,1125,3,7,1125,1125,3.3,1125.0,,t,15,40,70,345,08/12/24,20,3,1,4.8,4.68,4.68,4.79,4.68,4.68,4.53,f,70,70,0,0,0.16
33,1054789,20241200000000.0,5808874,2013-07-04,t,3.0,3.0,"['email', 'phone']",t,t,Rockdale,,-33.93565,151.14542,1,1.0,1.0,0.0,$70.00,1,365,1,1,365,365,1.0,365.0,,t,6,31,60,149,08/12/24,86,86,2,4.86,4.8,4.84,4.86,4.92,4.88,4.8,f,3,0,3,0,10.24
34,1060530,20241200000000.0,5776669,2013-04-04,f,1.0,3.0,"['email', 'phone']",t,t,North Sydney,,-33.82662,151.22635,4,1.0,2.0,2.0,$85.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,89,0,0,4.84,4.88,4.85,4.94,4.92,4.89,4.9,f,1,0,1,0,0.66
35,1077610,20241200000000.0,5929805,2013-04-15,f,1.0,1.0,"['email', 'phone']",t,t,Marrickville,,-33.89536,151.16832,2,,1.0,,,90,120,90,90,120,120,90.0,120.0,,t,0,5,16,105,08/12/24,52,3,0,4.56,4.76,4.36,4.88,4.86,4.86,4.71,f,1,1,0,0,0.39
36,1100380,20241200000000.0,6044810,2013-04-22,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88,151.21137,2,1.0,1.0,1.0,$201.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,7,13,13,89,08/12/24,30,1,1,4.73,4.87,4.3,4.77,4.9,4.97,4.7,f,1,1,0,0,0.29
37,135691,20241200000000.0,501973,2011-11-04,f,3.0,4.0,"['email', 'phone']",t,t,Waverley,,-33.8887,151.26217,2,1.0,1.0,1.0,$230.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,19,49,79,80,08/12/24,41,1,1,4.77,4.68,4.78,4.78,4.9,4.75,4.58,f,2,1,1,0,0.26
38,153444,20241200000000.0,733574,2011-06-22,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87249,151.22479,2,1.0,1.0,1.0,$189.00,5,1125,3,5,1125,1125,4.8,1125.0,,t,0,10,10,10,08/12/24,271,21,3,4.77,4.85,4.86,4.88,4.96,4.78,4.77,f,3,3,0,0,1.81
39,154958,20241200000000.0,745322,2011-06-26,t,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.84612,151.22452,2,1.0,0.0,1.0,$230.00,3,365,3,3,365,365,3.0,365.0,,t,1,12,30,30,08/12/24,54,25,3,4.91,4.91,4.85,4.89,5.0,4.89,4.81,f,1,1,0,0,0.33
40,219030,20241200000000.0,490291,2011-06-04,f,2.0,3.0,"['email', 'phone']",t,t,Waverley,,-33.89286,151.26631,6,1.0,3.0,3.0,$350.00,4,365,4,4,365,365,4.0,365.0,,t,14,18,24,249,08/12/24,106,5,0,4.41,4.48,4.31,4.73,4.77,4.57,4.28,f,2,2,0,0,0.67
41,249100,20241200000000.0,1305178,2011-10-18,t,2.0,3.0,"['email', 'phone']",t,t,North Sydney,,-33.84373,151.21443,1,1.0,1.0,1.0,$101.00,2,7,2,2,7,7,2.0,7.0,,t,8,30,60,60,08/12/24,97,11,1,4.88,4.9,4.95,4.95,5.0,4.97,4.88,f,2,1,1,0,0.61
42,264925,20241200000000.0,1389838,2011-09-11,f,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.88506,151.27811,6,2.0,3.0,4.0,$623.00,5,60,5,7,60,60,5.3,60.0,,t,1,21,21,21,08/12/24,10,0,0,4.75,4.6,4.44,5.0,4.89,4.89,4.56,f,1,1,0,0,0.06
43,266445,20241200000000.0,1228683,2011-09-30,t,2.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.90269,151.20162,2,1.5,1.0,1.0,$220.00,3,35,3,3,35,35,3.0,35.0,,t,4,10,14,99,08/12/24,124,20,1,4.87,4.87,4.73,4.85,4.9,4.59,4.75,f,1,1,0,0,0.79
44,276617,20241200000000.0,1261500,2011-07-10,t,5.0,7.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8727,151.22403,4,1.0,1.0,2.0,$200.00,7,120,3,12,120,120,6.9,120.0,,t,0,11,28,29,08/12/24,388,21,0,4.79,4.89,4.81,4.91,4.91,4.83,4.8,f,5,5,0,0,2.47
45,1111328,20241200000000.0,2288917,2012-04-05,f,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.94182211,151.2378816,4,2.0,2.0,2.0,$140.00,10,730,10,10,730,730,10.0,730.0,,t,6,11,27,302,08/12/24,15,0,0,4.67,4.8,4.33,4.87,4.67,4.8,4.87,f,1,1,0,0,0.17
46,1125557,20241200000000.0,8402583,2013-08-26,f,1.0,4.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.04825,151.15622,2,1.0,1.0,1.0,$196.00,7,28,1,7,1125,1125,6.9,1125.0,,t,30,40,70,160,08/12/24,43,2,0,4.81,4.72,4.67,4.91,4.88,4.88,4.6,f,1,0,1,0,0.37
47,1130697,20241200000000.0,6172276,2013-01-05,f,2.0,4.0,"['email', 'phone']",t,t,Leichhardt,,-33.86784,151.17109,1,2.0,1.0,1.0,$85.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,27,0,0,4.69,4.56,4.3,4.85,4.81,4.78,4.56,f,2,0,2,0,0.2
49,1131054,20241200000000.0,6205300,2013-03-05,f,2.0,2.0,"['email', 'phone']",t,t,Woollahra,,-33.88738,151.23534,4,1.0,2.0,2.0,$546.00,3,365,3,3,365,365,3.0,365.0,,t,9,21,28,303,08/12/24,53,6,0,4.98,4.92,4.98,4.98,4.87,4.96,4.81,f,2,2,0,0,0.39
51,1141803,20241200000000.0,97616,2010-03-23,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88706,151.21403,2,1.0,1.0,1.0,$350.00,4,730,3,4,730,730,4.0,730.0,,t,4,15,41,126,08/12/24,116,17,0,4.94,4.94,4.87,4.97,4.97,5.0,4.83,f,1,1,0,0,0.94
52,1142027,20241200000000.0,6262522,2013-06-05,f,2.0,2.0,"['email', 'phone']",t,t,Sydney,,-33.87857,151.18716,4,2.0,3.0,3.0,$550.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,10,35,45,320,08/12/24,28,0,0,4.89,4.93,4.79,5.0,5.0,4.82,4.64,f,1,1,0,0,0.23
53,1145502,20241200000000.0,6281148,2013-07-05,f,1.0,2.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.84081,151.2271,4,1.0,2.0,3.0,$800.00,7,1125,5,7,1125,1125,7.0,1125.0,,t,6,30,30,30,08/12/24,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0,0,0.02
54,1145571,20241200000000.0,6172276,2013-01-05,f,2.0,4.0,"['email', 'phone']",t,t,Leichhardt,,-33.86572,151.17114,1,2.0,1.0,1.0,$85.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,365,08/12/24,3,0,0,4.67,4.33,4.33,4.67,4.67,4.67,4.33,f,2,0,2,0,0.02
55,1164589,20241200000000.0,6379641,2013-05-14,t,1.0,4.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.6389,151.30787,2,1.0,1.0,1.0,$404.00,2,14,2,2,14,14,2.0,14.0,,t,8,26,54,327,08/12/24,461,71,5,4.82,4.84,4.64,4.89,4.9,4.96,4.6,f,1,1,0,0,3.34
56,1168005,20241200000000.0,6396861,2013-05-14,f,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Warringah,,-33.75415,151.26811,5,1.5,3.0,3.0,$300.00,30,100,30,30,100,100,30.0,100.0,,t,0,0,7,187,08/12/24,39,0,0,4.84,4.82,4.74,4.95,5.0,4.61,4.61,f,1,1,0,0,0.28
57,290146,20241200000000.0,113874,2010-04-26,f,51.0,161.0,"['email', 'phone']",t,t,Woollahra,,-33.88596,151.25758,6,2.0,2.0,3.0,$523.00,5,365,2,7,1125,1125,2.4,1125.0,,t,13,37,46,142,08/12/24,72,12,3,4.46,4.63,4.29,4.76,4.79,4.73,4.47,f,47,47,0,0,0.55
58,292905,20241200000000.0,1502813,2011-12-14,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.87514,151.22499,2,1.0,1.0,1.0,$225.00,3,365,3,3,365,365,3.0,365.0,,t,5,11,11,250,08/12/24,12,8,1,4.83,5.0,4.67,5.0,4.92,4.92,4.83,f,1,1,0,0,0.08
59,340563,20241200000000.0,1727971,2012-09-02,f,1.0,1.0,"['email', 'phone']",t,t,North Sydney,,-33.83542,151.19562,1,1.5,1.0,1.0,$160.00,3,14,3,3,14,14,3.0,14.0,,t,26,56,86,361,08/12/24,27,4,1,4.65,4.67,4.63,4.74,4.74,4.89,4.63,f,1,0,1,0,0.19
60,357724,20241200000000.0,1324183,2011-10-22,f,1.0,2.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87642,151.21231,2,1.0,1.0,1.0,$233.00,3,30,3,3,30,30,3.0,30.0,,t,15,44,45,46,08/12/24,14,1,1,5.0,4.93,4.71,4.86,5.0,5.0,4.86,f,1,1,0,0,0.09
61,360141,20241200000000.0,1821747,2012-02-27,t,1.0,2.0,"['email', 'phone']",t,t,Marrickville,,-33.91701,151.15206,2,1.0,1.0,2.0,$120.00,7,65,7,7,65,65,7.0,65.0,,t,0,0,26,27,08/12/24,213,20,2,4.93,4.97,4.81,4.99,4.99,4.85,4.94,f,1,1,0,0,1.37
62,366856,20241200000000.0,1852102,2012-03-03,f,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89397,151.26371,2,1.0,1.0,1.0,$253.00,2,1125,1,2,1125,1125,1.4,1125.0,,t,11,11,30,279,08/12/24,186,17,0,4.51,4.53,4.7,4.89,4.83,4.74,4.39,t,3,3,0,0,1.23
63,366857,20241200000000.0,1852102,2012-03-03,f,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Waverley,,-33.89247,151.26267,2,1.0,0.0,1.0,$240.00,2,1125,1,2,1125,1125,1.6,1125.0,,t,7,20,39,274,08/12/24,166,14,0,4.63,4.61,4.66,4.87,4.77,4.79,4.46,t,3,3,0,0,1.26
64,374072,20241200000000.0,1882151,2012-08-03,f,1.0,1.0,"['email', 'phone']",t,t,Waverley,,-33.88498132,151.27419278040983,8,,4.0,,,6,25,6,6,1125,1125,6.0,1125.0,,t,6,6,6,6,08/12/24,14,1,0,4.71,4.69,4.38,4.85,4.85,4.77,4.54,f,1,1,0,0,0.11
66,1181214,20241200000000.0,6462282,2013-05-19,t,1.0,2.0,"['email', 'phone']",t,t,Leichhardt,,-33.88579941,151.17166137695312,4,2.0,2.0,2.0,$450.00,3,180,1,1,180,180,1.0,180.0,,t,17,47,72,324,08/12/24,62,10,0,4.92,4.97,4.92,4.89,4.97,4.95,4.84,f,1,1,0,0,0.61
67,1211041,20241200000000.0,6613002,2013-05-28,f,2.0,3.0,"['email', 'phone']",t,t,Randwick,,-33.9406,151.23635,3,1.0,2.0,2.0,$270.00,91,365,91,91,365,365,91.0,365.0,,t,16,16,16,220,08/12/24,17,0,0,4.94,4.94,4.94,4.94,4.94,4.88,4.71,f,1,1,0,0,0.13
68,1218594,20241200000000.0,6266484,2013-07-05,t,1.0,3.0,"['email', 'phone']",t,t,Waverley,,-33.88489,151.26881,4,1.0,2.0,2.0,$220.00,3,160,1,3,160,160,3.0,160.0,,t,1,5,5,52,08/12/24,155,19,0,4.82,4.86,4.91,4.97,4.97,4.82,4.76,f,1,1,0,0,1.13
69,379498,20241200000000.0,1817516,2012-02-27,f,2.0,2.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.88331,151.21261,4,1.5,2.0,2.0,$203.00,90,180,90,90,180,180,90.0,180.0,,t,15,15,15,266,08/12/24,47,0,0,4.57,4.51,4.36,4.74,4.7,4.87,4.4,f,2,1,1,0,0.33
70,386997,20241200000000.0,1936434,2012-03-16,f,15.0,29.0,"['email', 'phone']",t,t,Sydney,,-33.88763,151.19805,4,1.0,2.0,2.0,$270.00,7,1125,3,21,1125,1125,16.4,1125.0,,t,1,3,11,265,08/12/24,273,22,2,4.77,4.86,4.84,4.92,4.94,4.62,4.69,f,15,15,0,0,1.78
71,410073,20241200000000.0,2041405,2012-03-31,t,1.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.86984,151.22191,3,1.0,1.0,2.0,$197.00,14,1125,5,14,1125,1125,13.7,1125.0,,t,8,8,16,107,08/12/24,261,19,0,4.73,4.83,4.76,4.94,4.88,4.74,4.69,t,1,1,0,0,1.72
72,411828,20241200000000.0,1391360,2011-10-11,t,1.0,1.0,"['email', 'phone']",t,t,Lane Cove,,-33.80525,151.15999,2,1.0,1.0,1.0,$89.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,10,16,16,229,08/12/24,219,39,1,4.69,4.69,4.75,4.86,4.84,4.74,4.69,f,1,0,1,0,1.44
73,413968,20241200000000.0,2059690,2012-03-04,f,2.0,2.0,"['email', 'phone']",t,t,Parramatta,,-33.82469,151.02031,2,1.5,2.0,2.0,$71.00,168,672,168,168,672,672,168.0,672.0,,t,23,53,83,358,08/12/24,0,0,0,,,,,,,,f,2,0,2,0,
74,446497,20241200000000.0,2200681,2012-04-23,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79529,151.27065,6,2.0,3.0,3.0,$625.00,90,150,90,90,150,150,90.0,150.0,,t,28,58,88,363,08/12/24,11,0,0,4.64,4.8,4.9,4.7,5.0,4.8,4.8,f,1,1,0,0,0.07
75,465977,20241200000000.0,77867,2010-05-02,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.88738,151.21303,4,,2.0,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,91,08/12/24,42,0,0,4.63,4.56,4.46,4.78,4.85,4.8,4.51,f,1,1,0,0,0.29
76,466383,20241200000000.0,2315641,2012-07-05,f,1.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.762707,151.298065,7,2.5,4.0,6.0,"$1,280.00",5,60,5,5,1125,1125,5.0,1125.0,,t,2,2,2,2,08/12/24,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.03
77,1243792,20241200000000.0,6779186,2013-06-06,t,1.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.89652,151.18773,2,1.0,1.0,1.0,$146.00,5,730,2,10,1125,1125,5.0,1125.0,,t,2,7,14,98,08/12/24,560,51,8,4.84,4.93,4.82,4.96,4.92,4.89,4.84,f,1,1,0,0,4.06
78,1276799,20241200000000.0,6949862,2013-06-16,t,2.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.63125,151.33583,7,1.0,3.0,5.0,$680.00,2,365,2,7,365,365,2.5,365.0,,t,12,35,59,297,08/12/24,93,19,3,4.95,4.93,4.9,4.99,4.99,4.98,4.6,f,2,2,0,0,0.7
79,1280717,20241200000000.0,113874,2010-04-26,f,51.0,161.0,"['email', 'phone']",t,t,Woollahra,,-33.87649,151.24678,4,2.0,2.0,2.0,$296.00,30,1125,21,50,1125,1125,41.3,1125.0,,t,0,0,28,210,08/12/24,58,0,0,4.81,4.9,4.74,4.52,4.77,4.9,4.58,f,47,47,0,0,0.44
